"","sp1_common","sp1_scientific","sp1_tax_res","sp1_tax_group","sp1_lifestage","sp2_common","sp2_scientific","sp2_tax_res","sp2_tax_group","sp2_lifestage","effect_sp1_on_sp2","effect_sp2_on_sp1","interaction","interaction_strength","interaction_freq_count","interaction_freq_percent","time_of_year","year","elevation","vertical_strata","latitude","longitude","location_description","habitat_description","source_citation","source_URL","text_excerpt_occ","text_excerpt_ixn","raw_data","name_changes","other_sp1","comments","occ_freq","raw_data_ID","sp1_gbif","sp2_gbif"
"75","Spix's Disk-winged Bat","Thyroptera tricolor","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"August",2021,NA,NA,10.3633305556,-84.1033694444,"positional accuracy = 4 m",NA,NA,"https://www.inaturalist.org/observations/98914234",NA,NA,NA,NA,NA,NA,NA,NA,"Thyroptera tricolor",NA
"76","Spix's Disk-winged Bat","Thyroptera tricolor","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2019,NA,NA,10.4298931981,-84.0100118006,"positional accuracy = 357 m",NA,NA,"https://www.inaturalist.org/observations/19617116",NA,NA,NA,NA,NA,NA,NA,NA,"Thyroptera tricolor",NA
"77","Spix's Disk-winged Bat","Thyroptera tricolor","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"October",2017,NA,NA,10.4165834,-84.1245461,"positional accuracy = 198 m",NA,NA,"https://www.inaturalist.org/observations/9745880",NA,NA,NA,NA,NA,NA,NA,NA,"Thyroptera tricolor",NA
"78","Spix's Disk-winged Bat","Thyroptera tricolor","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"October",2009,NA,NA,10.430623,-84.006971,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/4990545",NA,NA,NA,NA,NA,NA,NA,NA,"Thyroptera tricolor",NA
"79","Spix's Disk-winged Bat","Thyroptera tricolor","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"June",2012,NA,NA,10.430623,-84.006971,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/4922094",NA,NA,NA,NA,NA,NA,NA,NA,"Thyroptera tricolor",NA
"80","Spix's Disk-winged Bat","Thyroptera tricolor","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2015,NA,NA,10.4508800507,-84.0710754395,"positional accuracy = NA m",NA,NA,"http://www.inaturalist.org/observations/4548412",NA,NA,NA,NA,NA,NA,NA,NA,"Thyroptera tricolor",NA
"81","Spix's Disk-winged Bat","Thyroptera tricolor","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"August",2013,NA,NA,10.398634,-84.134181,"positional accuracy = 130 m",NA,NA,"http://www.inaturalist.org/observations/380401",NA,NA,NA,NA,NA,NA,NA,NA,"Thyroptera tricolor",NA
"82","Spix's Disk-winged Bat","Thyroptera tricolor","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2008,NA,NA,10.39768,-84.137313,"positional accuracy = 78 m",NA,NA,"http://www.inaturalist.org/observations/323235",NA,NA,NA,NA,NA,NA,NA,NA,"Thyroptera tricolor",NA
"83","Common Vampire Bat","Desmodus rotundus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"June",2010,NA,NA,10.414691,-84.124677,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/359900232",NA,NA,NA,NA,NA,NA,NA,NA,"Desmodus rotundus",NA
"84","wrinkle-faced bat","Centurio senex","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"June",2010,NA,NA,10.4165834,-84.1245461,"positional accuracy = 208 m",NA,NA,"https://www.inaturalist.org/observations/359900083",NA,NA,NA,NA,NA,NA,NA,NA,"Centurio senex",NA
"85","Great Fruit-eating Bat","Artibeus lituratus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"June",2010,NA,NA,10.4165834,-84.1245461,"positional accuracy = 208 m",NA,NA,"https://www.inaturalist.org/observations/359900079",NA,NA,NA,NA,NA,NA,NA,NA,"Artibeus lituratus",NA
"86","MacConnell's bat","Mesophylla macconnelli","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"June",2010,NA,NA,10.4165834,-84.1245461,"positional accuracy = 208 m",NA,NA,"https://www.inaturalist.org/observations/359900078",NA,NA,NA,NA,NA,NA,NA,NA,"Mesophylla macconnelli",NA
"87","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"June",2010,NA,NA,10.4751524744,-84.1256250542,"positional accuracy = 208 m",NA,NA,"https://www.inaturalist.org/observations/359900069",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"88","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May",2010,NA,NA,10.2176789727,-84.0892934986,"positional accuracy = 388 m",NA,NA,"https://www.inaturalist.org/observations/359879100",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"89","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May",2010,NA,NA,10.3291427628,-84.1899191353,"positional accuracy = 388 m",NA,NA,"https://www.inaturalist.org/observations/359879034",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"90","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May",2026,NA,NA,10.2690107284,-84.0162839269,"positional accuracy = 3 m",NA,NA,"https://www.inaturalist.org/observations/359676552",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"91","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May",2026,NA,NA,10.3410854525,-84.1391935791,"positional accuracy = 4 m",NA,NA,"https://www.inaturalist.org/observations/359089129",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"92","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April",2026,NA,NA,10.4502938849,-84.0511807479,"positional accuracy = 4302 m",NA,NA,"https://www.inaturalist.org/observations/358702046",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"93","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April",2026,NA,NA,10.4069401915,-84.025400108,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/358680907",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"94","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April",2004,NA,NA,10.5836864519,-84.0262645639,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/358525299",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"95","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2026,NA,NA,10.5310199679,-84.0475521322,"positional accuracy = 4296 m",NA,NA,"https://www.inaturalist.org/observations/357627253",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"96","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2025,NA,NA,10.535862401,-84.0757706445,"positional accuracy = 31 m",NA,NA,"https://www.inaturalist.org/observations/356358363",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"97","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"September",2008,NA,NA,10.2217561988,-84.1123653943,"positional accuracy = 203 m",NA,NA,"https://www.inaturalist.org/observations/355606578",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"98","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"September",2008,NA,NA,10.3099292591,-84.1495807291,"positional accuracy = 203 m",NA,NA,"https://www.inaturalist.org/observations/355606488",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"99","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April",2026,NA,NA,10.5080791684,-84.0428320751,"positional accuracy = 7 m",NA,NA,"https://www.inaturalist.org/observations/354401393",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"100","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2026,NA,NA,10.5727524963,-84.0646810588,"positional accuracy = 1121 m",NA,NA,"https://www.inaturalist.org/observations/354113664",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"101","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2026,NA,NA,10.2441108323,-83.9364550275,"positional accuracy = 15 m",NA,NA,"https://www.inaturalist.org/observations/353068552",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"102","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2026,NA,NA,10.2224337726,-83.9463280731,"positional accuracy = 13 m",NA,NA,"https://www.inaturalist.org/observations/350842808",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"103","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April",2026,NA,NA,10.5319328471,-84.0796014027,"positional accuracy = 5 m",NA,NA,"https://www.inaturalist.org/observations/349830512",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"104","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2026,NA,NA,10.4100686074,-84.1331452039,"positional accuracy = 781 m",NA,NA,"https://www.inaturalist.org/observations/349429829",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"105","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2026,NA,NA,10.4281711751,-84.0623588528,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/348286915",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"106","Common Vampire Bat","Desmodus rotundus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2026,NA,NA,10.0741429722,-84.082507,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/348067571",NA,NA,NA,NA,NA,NA,NA,NA,"Desmodus rotundus",NA
"107","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April",2026,NA,NA,10.4395890116,-84.1744326765,"positional accuracy = 4 m",NA,NA,"https://www.inaturalist.org/observations/347058250",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"108","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2026,NA,NA,10.2854200732,-83.8265725187,"positional accuracy = 213 m",NA,NA,"https://www.inaturalist.org/observations/346384731",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"109","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2026,NA,NA,10.3208948356,-83.8347067269,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/346128233",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"110","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2026,NA,NA,10.596252193,-84.0488974526,"positional accuracy = 5 m",NA,NA,"https://www.inaturalist.org/observations/346074241",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"111","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2026,NA,NA,10.5493824995,-84.0022346857,"positional accuracy = 28 m",NA,NA,"https://www.inaturalist.org/observations/345177258",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"112","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2026,NA,NA,10.5687598934,-84.0712619629,"positional accuracy = 4 m",NA,NA,"https://www.inaturalist.org/observations/345177165",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"113","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2026,NA,NA,10.4648743283,-84.0061618953,"positional accuracy = 4 m",NA,NA,"https://www.inaturalist.org/observations/345177112",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"114","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2026,NA,NA,10.3145590399,-83.8475532643,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/344962402",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"115","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"July",2024,NA,NA,10.5768296537,-84.1739509406,"positional accuracy = 4094 m",NA,NA,"https://www.inaturalist.org/observations/344821239",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"116","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"October",2025,NA,NA,10.5236575151,-84.1501832094,"positional accuracy = 4 m",NA,NA,"https://www.inaturalist.org/observations/344768564",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"117","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"November",2024,NA,NA,10.4784831503,-84.1484384084,"positional accuracy = 4 m",NA,NA,"https://www.inaturalist.org/observations/344721785",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"118","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2026,NA,NA,10.4395725013,-84.0792736313,"positional accuracy = 10 m",NA,NA,"https://www.inaturalist.org/observations/344497540",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"119","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2026,NA,NA,10.4706618125,-84.0557747111,"positional accuracy = 4 m",NA,NA,"https://www.inaturalist.org/observations/343886596",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"120","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"June",2022,NA,NA,10.5409467723,-84.1599014981,"positional accuracy = 139 m",NA,NA,"https://www.inaturalist.org/observations/343856621",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"121","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2026,NA,NA,10.4891235632,-84.0691800802,"positional accuracy = 5111 m",NA,NA,"https://www.inaturalist.org/observations/343395152",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"122","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2026,NA,NA,10.2795396153,-83.9904460848,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/343304333",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"123","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2026,NA,NA,10.3892413884,-83.9813855979,"positional accuracy = 3 m",NA,NA,"https://www.inaturalist.org/observations/343251893",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"124","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"February",2008,NA,NA,10.5760357203,-84.0548675194,"positional accuracy = 777 m",NA,NA,"https://www.inaturalist.org/observations/342791644",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"125","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"October",2025,NA,NA,10.4832143352,-84.0978382927,"positional accuracy = 126 m",NA,NA,"https://www.inaturalist.org/observations/342514741",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"126","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2026,NA,NA,10.5711264704,-84.0164735679,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/342145184",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"127","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2026,NA,NA,10.2381617347,-83.9684059108,"positional accuracy = 20 m",NA,NA,"https://www.inaturalist.org/observations/342130408",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"128","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2026,NA,NA,10.4927390116,-84.0375896534,"positional accuracy = 4 m",NA,NA,"https://www.inaturalist.org/observations/342085245",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"129","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2026,NA,NA,10.2852876691,-83.90538319,"positional accuracy = 4 m",NA,NA,"https://www.inaturalist.org/observations/341925027",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"130","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"February",2026,NA,NA,10.5705531637,-84.1022657508,"positional accuracy = 4 m",NA,NA,"https://www.inaturalist.org/observations/341877642",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"131","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2024,NA,NA,10.4426045511,-84.0929270767,"positional accuracy = 437 m",NA,NA,"https://www.inaturalist.org/observations/341748432",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"132","Gray Short-tailed Bat","Carollia subrufa","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2024,NA,NA,10.4550243108,-84.0675878667,"positional accuracy = 70 m",NA,NA,"https://www.inaturalist.org/observations/341747965",NA,NA,NA,NA,NA,NA,NA,NA,"Carollia subrufa",NA
"133","Thomas's Fruit-eating Bat","Dermanura watsoni","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2024,NA,NA,10.455076753,-84.067596449,"positional accuracy = 69 m",NA,NA,"https://www.inaturalist.org/observations/341747345",NA,NA,NA,NA,NA,NA,NA,NA,"Dermanura watsoni",NA
"134","Common Big-eared Bat","Micronycteris microtis","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2024,NA,NA,10.4550455589,-84.0676044921,"positional accuracy = 79 m",NA,NA,"https://www.inaturalist.org/observations/341746971",NA,NA,NA,NA,NA,NA,NA,NA,"Micronycteris microtis",NA
"135","Seba's Short-tailed Bat","Carollia perspicillata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2024,NA,NA,10.4550200616,-84.067595298,"positional accuracy = 80 m",NA,NA,"https://www.inaturalist.org/observations/341746590",NA,NA,NA,NA,NA,NA,NA,NA,"Carollia perspicillata",NA
"136","Pacific Tent-making Bat","Uroderma convexum","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2024,NA,NA,10.4607174832,-84.0676689157,"positional accuracy = 1164 m",NA,NA,"https://www.inaturalist.org/observations/341745186",NA,NA,NA,NA,NA,NA,NA,NA,"Uroderma convexum",NA
"137","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2026,NA,NA,10.3214534438,-83.9220178802,"positional accuracy = 232 m",NA,NA,"https://www.inaturalist.org/observations/341596632",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"138","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"November",2025,NA,NA,10.3585627688,-83.9476328265,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/341246138",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"139","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2026,NA,NA,10.5769590831,-84.0021680273,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/341058009",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"140","Jamaican Fruit-eating Bat","Artibeus jamaicensis","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"February",2026,NA,NA,10.3248466667,-83.9513633333,"positional accuracy = 4 m",NA,NA,"https://www.inaturalist.org/observations/339154891",NA,NA,NA,NA,NA,NA,NA,NA,"Artibeus jamaicensis",NA
"141","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2024,NA,NA,10.3329152699,-83.8723903888,"positional accuracy = 6 m",NA,NA,"https://www.inaturalist.org/observations/339083425",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"142","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2026,NA,NA,10.5277296955,-84.1320808367,"positional accuracy = 174 m",NA,NA,"https://www.inaturalist.org/observations/338632196",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"143","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2026,NA,NA,10.3431201874,-83.8148536637,"positional accuracy = 76 m",NA,NA,"https://www.inaturalist.org/observations/338365980",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"144","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2026,NA,NA,10.2236028649,-83.9378662585,"positional accuracy = 5 m",NA,NA,"https://www.inaturalist.org/observations/337846593",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"145","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2026,NA,NA,10.3940825483,-83.890925461,"positional accuracy = 1 m",NA,NA,"https://www.inaturalist.org/observations/337241593",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"146","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"February",2011,NA,NA,10.4917669227,-84.0896039476,"positional accuracy = 4296 m",NA,NA,"https://www.inaturalist.org/observations/336639533",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"147","Pacific Tent-making Bat","Uroderma convexum","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2026,NA,NA,10.5175167184,-84.1126473031,"positional accuracy = 2310 m",NA,NA,"https://www.inaturalist.org/observations/336258538",NA,NA,NA,NA,NA,NA,NA,NA,"Uroderma convexum",NA
"148","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2026,NA,NA,10.3997234606,-83.8183969088,"positional accuracy = 63 m",NA,NA,"https://www.inaturalist.org/observations/336097253",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
"149","Keenan's Hairy-nosed Bat","Gardnerycteris keenani","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2026,NA,NA,10.5372533211,-83.8907352464,"positional accuracy = 4 m",NA,NA,"https://www.inaturalist.org/observations/336062316",NA,NA,NA,NA,NA,NA,NA,NA,"Gardnerycteris keenani",NA
"150","Yellow-throated Big-eared Bat","Lampronycteris brachyotis","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2026,NA,NA,10.5372506841,-83.8907271998,"positional accuracy = 4 m",NA,NA,"https://www.inaturalist.org/observations/336062311",NA,NA,NA,NA,NA,NA,NA,NA,"Lampronycteris brachyotis",NA
"151","Keenan's Hairy-nosed Bat","Gardnerycteris keenani","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2026,NA,NA,10.5372585951,-83.8907352464,"positional accuracy = 4 m",NA,NA,"https://www.inaturalist.org/observations/336062310",NA,NA,NA,NA,NA,NA,NA,NA,"Gardnerycteris keenani",NA
"152","Jamaican Fruit-eating Bat","Artibeus jamaicensis","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2026,NA,NA,10.5372427732,-83.8907218354,"positional accuracy = 4 m",NA,NA,"https://www.inaturalist.org/observations/336062309",NA,NA,NA,NA,NA,NA,NA,NA,"Artibeus jamaicensis",NA
"153","Northern Stripe-headed Round-eared Bat","Tonatia bakeri","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2026,NA,NA,10.537263869,-83.8907271998,"positional accuracy = 4 m",NA,NA,"https://www.inaturalist.org/observations/336062305",NA,NA,NA,NA,NA,NA,NA,NA,"Tonatia bakeri",NA
"154","Great Fruit-eating Bat","Artibeus lituratus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2026,NA,NA,10.4158416667,-84.1224278333,"positional accuracy = 109 m",NA,NA,"https://www.inaturalist.org/observations/335702961",NA,NA,NA,NA,NA,NA,NA,NA,"Artibeus lituratus",NA
"155","Honduran White Bat","Ectophylla alba","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2026,NA,NA,10.4512583059,-84.0631588189,"positional accuracy = 16 m",NA,NA,"https://www.inaturalist.org/observations/335702516",NA,NA,NA,NA,NA,NA,NA,NA,"Ectophylla alba",NA
